0.0,100.0,110.0,120.0,132.0,148.0,165.0,180.0,200.0,225.0,250.0,280.0,310.0,350.0,390.0,440.0,490.0,540.0,600.0,670.0,740.0,825.0,910.0,1000.0,1100.0,1200.0,1320.0,1480.0,1650.0,1800.0,2000.0,2250.0,2500.0,2800.0,3100.0,3500.0,3900.0,4400.0,4900.0,5400.0,6000.0,6700.0,7400.0,8250.0,9100.0,10000.0,11000.0,12000.0,13200.0,14800.0,16500.0,18000.0,20000.0,22500.0,25000.0,28000.0,31000.0,35000.0,39000.0,44000.0,49000.0,54000.0,60000.0,67000.0,74000.0,82500.0,91000.0,100000.0,110000.0,120000.0,132000.0,148000.0,165000.0,180000.0,200000.0,225000.0,250000.0,280000.0,310000.0,350000.0,390000.0,440000.0,490000.0,540000.0,600000.0,670000.0,740000.0,825000.0,910000.0,1000000.0,1100000.0,1200000.0,1320000.0,1480000.0,1650000.0,1800000.0,2000000.0,2250000.0,2500000.0,2800000.0,3100000.0,3500000.0,3900000.0,4400000.0,4900000.0,5400000.0,6000000.0,6700000.0,7400000.0,8250000.0,9100000.0,10000000.0,11000000.0,12000000.0,13200000.0,14800000.0,16500000.0,18000000.0,20000000.0,22500000.0,25000000.0,28000000.0,31000000.0,35000000.0,39000000.0,44000000.0,49000000.0,54000000.0,60000000.0,67000000.0,74000000.0,82500000.0,91000000.0
200.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0,-1376710.0
205.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0,-1308500.0
210.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240010.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0,-1240000.0
215.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0,-1171250.0
220.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0,-1102240.0
225.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0,-1033000.0
230.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0,-963530.0
235.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0,-893850.0
240.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0,-823970.0
