0.0,100.0,106.0,112.0,119.0,126.0,133.0,141.0,150.0,158.0,168.0,178.0,188.0,200.0,211.0,224.0,237.0,251.0,266.0,282.0,299.0,316.0,335.0,355.0,376.0,398.0,422.0,447.0,473.0,501.0,531.0,562.0,596.0,631.0,668.0,708.0,750.0,794.0,841.0,891.0,944.0,1000.0,1059.0,1122.0,1189.0,1259.0,1334.0,1413.0,1496.0,1585.0,1679.0,1778.0,1884.0,1995.0,2113.0,2239.0,2371.0,2512.0,2661.0,2818.0,2985.0,3162.0,3350.0,3548.0,3758.0,3981.0,4217.0,4467.0,4732.0,5012.0,5309.0,5623.0,5957.0,6310.0,6683.0,7079.0,7499.0,7943.0,8414.0,8913.0,9441.0,10000.0,10593.0,11220.0,11885.0,12589.0,13335.0,14125.0,14962.0,15849.0,16788.0,17783.0,18836.0,19953.0,21135.0,22387.0,23714.0,25119.0,26607.0,28184.0,29854.0,31623.0,33497.0,35481.0,37584.0,39811.0,42170.0,44668.0,47315.0,50119.0,53088.0,56234.0,59566.0,63096.0,66834.0,70795.0,74989.0,79433.0,84140.0,89125.0,94406.0,100000.0,105930.0,112200.0,118850.0,125890.0,133350.0,141250.0,149620.0,158490.0,167880.0,177830.0,188360.0,199530.0,211350.0,223870.0,237140.0,251190.0,266070.0,281840.0,298540.0,316230.0,334970.0,354810.0,375840.0,398110.0,421700.0,446680.0,473150.0,501190.0,530880.0,562340.0,595660.0,630960.0,668340.0,707950.0,749890.0,794330.0,841400.0,891250.0,944060.0,1000000.0,1059300.0,1122000.0,1188500.0,1258900.0,1333500.0,1412500.0,1496200.0,1584900.0,1678800.0,1778300.0,1883600.0,1995300.0,2113500.0,2238700.0,2371400.0,2511900.0,2660700.0,2818400.0,2985400.0,3162300.0
150.0,276088.1586136798,276088.11004194757,276088.0614701878,276088.00480310014,276087.9481359751,276087.8914688127,276087.8267062957,276087.7538484058,276087.6890857851,276087.6081324408,276087.5271790201,276087.4462255233,276087.3490812265,276087.26003219135,276087.1547923037,276087.04955228715,276086.93621674075,276086.81478563236,276086.6852589278,276086.5476365904,276086.41001403274,276086.25620032527,276086.09429086227,276085.92428559804,276085.7461844845,276085.55189193995,276085.34950340586,276085.13901882514,276084.91234254657,276084.6694744421,276084.41851001355,276084.1432578626,276083.85990913975,276083.560368046,276083.23653866275,276082.8965164978,276082.54030135897,276082.1597971943,276081.75500368123,276081.32592047687,276080.87254721735,276080.3948835186,276079.8848329108,276079.34239481745,276078.7756647959,276078.1684499132,276077.5288455993,276076.8568511314,276076.1362729148,276075.3752062184,276074.5736499669,276073.71540973673,276072.816677294,276071.8612577283,276070.84105223324,276069.7722525393,276068.6305654619,276067.4240853365,276066.1528094352,276064.8005399132,276063.36727294815,276061.84490672505,276060.241534426,276058.54095536843,276056.735065538,276054.8238582974,276052.79922800546,276050.65306782903,276048.38536866487,276045.97992237646,276043.43671739846,276040.73144224426,276037.87218163285,276034.85081988754,276031.6430380838,276028.24071441503,276024.6438257736,276020.8280428406,276016.7852344431,276012.50726612064,276007.97789706424,276003.1727776309,275998.09186154953,275992.7026827586,275986.9970784167,275980.95066929504,275974.5471714256,275967.7621850261,275960.57129772904,275952.9581914918,275944.89031882316,275936.35133231006,275927.29242862953,275917.70533180214,275907.549303212,275896.7835741648,275885.3835719112,275873.3084658111,275860.50927014864,275846.9531885445,275832.5911455832,275817.3740111405,275801.26071796287,275784.17764465243,275766.0835826697,275746.91287123767,275726.6078812789,275705.086490984,275682.28271374735,275658.1304369608,275632.53085809475,275605.4094091113,275576.6669176251,275546.2202826153,275513.9454375438,275479.7587810262,275443.51935829245,275405.1184741454,275364.4307510368,275321.3058906351,275275.60126249254,275227.12464167806,275175.83856656554,275121.41046786314,275063.7523862207,275002.6117880824,274937.8170551505,274869.1134722575,274796.2449823499,274719.0363213191,274637.14625525643,274550.3963421223,274458.2765297016,274360.6866364016,274257.19412061106,274147.363137684,274030.9200744849,273907.42217701604,273776.339200703,273637.3022774603,273489.7709595269,273333.19851478795,273167.1150975074,272990.70809734217,272803.4910310507,272604.71587408363,272393.707407601,272169.52391246625,271931.377580061,271678.46472148993,271409.6217835868,271123.9188816465,270820.1445749072,270497.23115661193,270153.64653334755,269788.2544302533,269399.2671529764,268985.1959430216,268544.321943963,268074.5956910997,267573.9801796358,267039.8114189128,266471.0441461663,265863.2577340268,265214.61788590456,264521.3040475491,263780.2331489469,262987.1729956294,262137.62455171187,261227.7555540683,260251.45312222344,259204.14549184355,258076.77411165615,256864.69634242108,255558.53337510978,254147.97185551823,252623.77543354276,250973.3314453482,249181.30400730608,247232.698712383,245107.91204729685
155.0,281099.44626647077,281099.4004378817,281099.3546092699,281099.3011425274,281099.24767575396,281099.1942089496,281099.1331039925,281099.0643608674,281099.0032558245,281098.92687446397,281098.8504930404,281098.7741115537,281098.6824536863,281098.5984338947,281098.4991376789,281098.3998413564,281098.292906736,281098.17833379115,281098.0561224934,281097.92627281265,281097.7964229494,281097.6512964158,281097.4985313974,281097.3381278564,281097.17008575296,281096.9867667463,281096.79580906115,281096.59721265006,281096.3833391148,281096.1541883493,281095.9173986282,281095.6576930753,281095.39034836163,281095.1077259664,281094.8021872698,281094.4813705513,281094.145275652,281093.7862638415,281093.40433485276,281092.99948840175,281092.57172418723,281092.12104189117,281091.6398024371,281091.1280053479,281090.5932889441,281090.0203750787,281089.41690196685,281088.78286901006,281088.10299751326,281087.3849255583,281086.62865225476,281085.8188982214,281084.9709406388,281084.0694997226,281083.10693446174,281082.0985220074,281081.02134200494,281079.8830317631,281078.6835890232,281077.40773157077,281076.0554562411,281074.61911953177,281073.1063577969,281071.5018864725,281069.79806023545,281067.99487358995,281066.0846798661,281064.0598314068,281061.92032067484,281059.65085693495,281057.2514306117,281054.699106197,281052.0015130388,281049.15099615895,281046.1246138918,281042.9147061849,281039.5212539082,281035.92130679195,281032.10719703074,281028.07125409826,281023.7981602142,281019.2649482863,281014.4715800139,281009.3874327163,281004.00481237983,280998.30072742805,280992.2598243641,280985.85909460456,280979.0755191528,280971.8937163195,280964.2829960468,280956.227952349,280947.6825649729,280938.63904630975,280929.0589889209,280918.90396049037,280908.15080936765,280896.76105201367,280884.6885173385,280871.90230946493,280858.35618315014,280844.0038479304,280828.8066246803,280812.6951387944,280795.63059440366,280777.5511437769,280758.40252480365,280738.1073900676,280716.6036227388,280693.82900196814,280669.6904993336,280644.11795855704,280617.01804599573,280588.3126060777,280557.88488876546,280525.6563258814,280491.4943157046,280455.29670937284,280416.9456763217,280376.2999481095,280333.2255427187,280287.5418060642,280239.2139979021,280187.9293697707,280133.6057672012,280076.0060726117,280014.9695233176,279950.2572102289,279881.62912304286,279808.9215086379,279731.8145059272,279650.14175939193,279563.4249667214,279471.5719624273,279374.17802293354,279270.8357258748,279161.29070936487,279045.1299186478,278921.8585729872,278791.1342696168,278652.45393526857,278505.30939694186,278349.26560383936,278183.5664931295,278007.76356492034,277821.16396883765,277623.14473092684,277412.8345453062,277189.5085896101,276952.4293443191,276700.52461185656,276432.9443162859,276148.5781525096,275846.4544520805,275525.17179506936,275183.70448200643,274820.4243163308,274433.9900479951,274022.8541504157,273585.17110083846,273119.11926814535,272622.3080390994,272093.8681313524,271529.8132992475,270928.5841548092,270286.8067329835,269601.8249913469,268869.9612546035,268087.3434685414,267250.7733677593,266355.0284244145,265396.39153494197,264367.1530835378,263263.78074176965,262078.59287064843,260803.29293482608,259430.8391593162,257951.49565938514,256353.55630418926,254626.21850628735,252755.35249948426
160.0,286110.76834045886,286110.72500968823,286110.6816788987,286110.63112628716,286110.5805736499,286110.53002098715,286110.47224648396,286110.4072501278,286110.34947555343,286110.2772572884,286110.20503897103,286110.1328206014,286110.0461584888,286109.9667181527,286109.8728340374,286109.7789498337,286109.67784366943,286109.5695155224,286109.4539653691,286109.33119318454,286109.2084208488,286109.0712045298,286108.9267660953,286108.7751055138,286108.61622275243,286108.4428958148,286108.26234660094,286108.0745750717,286107.87235918303,286107.65569884714,286107.43181600544,286107.186266504,286106.9334943266,286106.6662773278,286106.37739328016,286106.074064129,286105.75628974254,286105.4168478017,286105.05573808507,286104.6729603572,286104.26851436845,286103.842399855,286103.3873942111,286102.90349704097,286102.39793032414,286101.8562488534,286101.28567452094,286100.6862068305,286100.0434001207,286099.364476173,286098.6494342495,286097.88382811984,286097.08210219006,286096.22980989586,286095.3197270275,286094.3662979669,286093.3478523051,286092.2716111832,286091.1375727288,286089.9312883634,286088.6527554637,286087.2947477551,286085.8644855873,286084.3475184342,286082.7366185121,286081.031781266,286079.2257777957,286077.3113783835,286075.2885767822,286073.1429173511,286070.8743921542,286068.46131822333,286065.91091010184,286063.2159320048,286060.35469586134,286057.31996168103,286054.11171361053,286050.7082564488,286047.10234378144,286043.28672693996,286039.24692787236,286034.9612374392,286030.4296239031,286025.62314183643,286020.5345231112,286015.1420383031,286009.4311797709,286003.380204002,285996.96735885815,285990.1781133461,285982.98346622556,285975.36886638124,285967.2908242483,285958.7419941827,285949.6860874857,285940.08679485903,285929.9222543163,285919.15611415164,285907.74475991196,285895.6590199504,285882.855218437,285869.2896421166,285854.92577740777,285839.69810505764,285823.57001489477,285806.4831174749,285788.38620177715,285769.20624984935,285748.8846496973,285727.36270333285,285704.5526144246,285680.388217367,285654.7814635768,285627.6586671464,285598.9096990588,285568.4605326318,285536.1861198184,285501.9902180659,285465.7618063302,285427.367765732,285386.6819092857,285343.53402251727,285297.8917605683,285249.4602827909,285198.1626057818,285143.77549174556,285086.1479028233,285025.05512691167,284960.2715461868,284891.64366428525,284818.87078913854,284741.79728791985,284659.9733568817,284573.31379236013,284481.4387198537,284383.9660535222,284280.6584111119,284171.12910088,284054.9148310689,283931.69646558666,283801.003948912,283662.3630714018,283515.36921605427,283359.3162007962,283193.7884896787,283018.1414711216,282831.7975277342,282633.94675255974,282423.9187064547,282201.03273802606,281964.29564239306,281712.92545086483,281445.89843140705,281162.32420629705,280860.91269037046,280540.73058272805,280200.2844275662,279838.3555904882,279453.53861935926,279044.1568764202,278608.56522240187,278144.5976110871,277651.52028447244,277125.70490275486,276565.8047501959,275968.80199097825,275332.3714824867,274653.2669463389,273928.09740222525,273154.1363041648,272326.8324564456,271443.0848275248,270496.1851537686,269483.3602227432,268398.1260124715,267233.5760473926,265984.11298469256,264641.880335087,263197.49144180125,261642.69052712197,259966.6051546085
165.0,291122.13162602717,291122.090579191,291122.0495323392,291122.0016443257,291121.95375629095,291121.905868235,291121.8511390021,291121.7895685819,291121.73483929015,291121.6664276362,291121.598015939,291121.5296041984,291121.4475100525,291121.37225703045,291121.2833215731,291121.1943860425,291121.0986092353,291120.99599113315,291120.8865317167,291120.770230965,291120.65393008804,291120.5239466065,291120.38712171995,291120.24345540244,291120.0929476265,291119.92875708605,291119.75772500737,291119.5798513581,291119.3882947924,291119.1830552375,291118.970973954,291118.73836819606,291118.4989205685,291118.2457896415,291117.9721339175,291117.68479466013,291117.3837717604,291117.0622236444,291116.72015012865,291116.35755101795,291115.9744261053,291115.57077517215,291115.13975640695,291114.6813694817,291114.2024556887,291113.68933140876,291113.1488378615,291112.58097463584,291111.97205773595,291111.32892828993,291110.6515856861,291109.92634545703,291109.1668905579,291108.3595362445,291107.4974393758,291106.5942828869,291105.62953919533,291104.6100488982,291103.53581044363,291102.3931374178,291101.18202764605,291099.8956362759,291098.5408032485,291097.103840536,291095.57790203486,291093.9629839692,291092.2522393106,291090.43882035225,291088.52272191615,291086.49025173485,291084.34140323056,291082.0556384107,291079.63979240455,291077.08701247704,291074.37675640674,291071.5021679733,291068.46323403745,291065.2394064687,291061.8238237234,291058.20962238946,291054.3830916271,291050.3236717549,291046.03133647196,291041.47867294715,291036.65880164487,291031.55114607664,291026.1419708855,291020.41068791086,291014.3367018461,291007.90625798894,291001.09189726884,290993.87984831596,290986.2289327171,290978.1322067267,290969.5553157426,290960.463888102,290950.8372375182,290940.640957212,290929.83376534586,290918.3880617332,290906.262513722,290893.41575767903,290879.8132528161,290865.3929956468,290850.12036544364,290833.94012375706,290816.8038374157,290798.6424326437,290779.4004868737,290759.0225064188,290737.42545824754,290714.5468042175,290690.30330273096,290664.6253276993,290637.40877087635,290608.58372457715,290578.0320053013,290545.6627269795,290511.3710445282,290475.0312320808,290436.52416574786,290395.68909901695,290352.49581090256,290306.6657220528,290258.12648528,290206.6674275183,290152.14627474506,290094.3511394228,290033.0693882874,289968.1567238624,289899.32974797,289826.44240689493,289749.0706264295,289667.1353009177,289580.2788946362,289488.14205709734,289390.50249686354,289286.9970900919,289177.19070350175,289060.78482123546,288937.3387812165,288806.40852957993,288667.61630121985,288520.3002661204,288364.07376962353,288198.3347556975,288022.5453673722,287835.94974247285,287637.92488833243,287427.8395652108,287204.769596079,286967.99182594655,286716.5575093026,286449.64597007795,286166.0631863235,285864.95418434066,285544.94092702644,285204.9082921202,284843.5705494671,284459.3932578796,284050.8785119313,283616.0481303092,283154.2749012896,282662.231054447,282138.7382773829,281581.0694397971,280987.16255979915,280354.1162128655,279678.919515743,278959.2083275283,278190.95500894304,277371.51943900343,276494.9662062218,275559.06376371195,274558.21437226003,273486.5209871511,272339.3930609807,271110.2827535818,269791.39427227114,268376.14540477603,266855.7814648802
170.0,296133.5441290271,296133.50517858734,296133.4662281346,296133.42078592326,296133.3753436944,296133.32990144804,296133.2779674305,296133.2195416334,296133.1676075671,296133.1026899518,296133.03777230065,296132.97285461356,296132.8949533416,296132.82354379696,296132.7391506426,296132.6547574276,296132.5638723589,296132.4664954215,296132.3626265991,296132.2522658746,296132.1419050463,296132.0185604682,296131.8887239302,296131.7523954106,296131.6095748869,296131.453770481,296131.2914740047,296131.1226854312,296130.94091284974,296130.7461561999,296130.5449073221,296130.32418234943,296130.0969650321,296129.85676338954,296129.597085385,296129.32442286157,296129.0387757287,296128.7336518868,296128.4090511839,296128.06497345807,296127.70141853817,296127.3183862432,296126.9093842763,296126.47441236605,296126.0199623789,296125.5330497248,296125.0201662105,296124.48131149507,296123.9035006768,296123.2932254865,296122.6504854172,296121.9622951768,296121.24163880514,296120.4755307807,296119.6574777056,296118.80046360375,296117.8850098062,296116.91760760394,296115.89825571206,296114.8139672258,296113.6647403446,296112.4440802534,296111.15847770026,296109.794944444,296108.3469846336,296106.8145951427,296105.19127935433,296103.47054009006,296101.6523730623,296099.7237865195,296097.6847750145,296095.5158512589,296093.2235020161,296090.8012259442,296088.229532253,296085.501916715,296082.61836845067,296079.5593917774,296076.31847806025,296072.8891171179,296069.2583018219,296065.4065269266,296061.3337706568,296057.014026083,296052.44076967624,296047.5944822781,296042.46213646483,296037.02420341637,296031.26114839764,296025.1599279736,296018.6944969416,296011.85179807246,296004.59277200326,295996.91084206454,295988.7734262983,295980.14792862843,295971.0147390339,295961.3412323847,295951.0882637419,295940.22967114375,295928.7262676165,295916.53884056065,295903.634653998,295889.95492377604,295875.46684780985,295860.1180707721,295843.8626994444,295826.6352684494,295808.3832702503,295789.0541385325,295768.5691954605,295746.8692149383,295723.87534679857,295699.5216692789,295673.70957334724,295646.3729046844,295617.39974616555,295586.7040924598,295554.186726219,295519.7286597334,295483.2171998062,295444.5002272406,295403.5494166587,295360.10102281277,295314.0868794247,295265.3077437923,295213.62928224326,295158.85125184385,295100.77279574913,295039.2579150475,294974.0388966852,294904.97829797573,294831.6753964199,294754.05646887445,294671.7841766596,294584.51969137066,294492.0542253215,294394.0458572808,294290.08479363815,294179.8909247159,294063.0499340634,293939.1447333116,293807.82143182575,293668.45791413373,293520.69304290303,293363.96260122326,293197.76388473075,293021.3889957854,292834.25671413436,292635.7791439361,292425.0929834501,292201.52639033983,291964.19623468176,291712.34227472544,291444.8542776934,291160.94449409493,290859.3349321881,290538.9990154727,290198.7532860048,289837.18472119275,289452.9201057003,289044.1408381441,288610.3049482134,288148.3410871348,287657.2069243789,287134.4172407003,286578.1238871758,285985.7073052565,285354.4641840007,284682.3161809919,283965.65517999994,283202.1963891852,282386.6194761883,281517.09275021695,280588.6992053558,279596.30513991625,278536.05358809826,277402.3533432081,276188.55942185025,274889.25561799685,273497.15650727716
175.0,301145.01529578865,301144.978276433,301144.9412570666,301144.8980677924,301144.85487850365,301144.8116892003,301144.76232997864,301144.70680083166,301144.6574415696,301144.5957424654,301144.5340433315,301144.4723441679,301144.3983051324,301144.330435979,301144.2502269333,301144.1700178373,301144.08363875473,301143.9910896732,301143.8923705793,301143.78748145874,301143.6825922523,301143.5653630378,301143.4419637489,301143.3123943677,301143.17665487557,301143.0285752657,301142.8743254903,301142.71390552714,301142.5411453422,301142.35604488594,301142.1647741338,301141.9549929808,301141.7390414355,301141.5107494064,301141.26394675556,301141.0048034611,301140.7333194479,301140.44332452636,301140.1348185707,301139.8078014475,301139.4622730149,301139.0982331234,301138.7095114204,301138.29610768147,301137.8641919037,301137.40142338467,301136.91397207195,301136.40183768404,301135.8526792607,301135.2726666869,301134.6617995439,301134.0077365487,301133.32281794946,301132.5947022738,301131.817218259,301131.0027061398,301130.1326533884,301129.2132295264,301128.2444334918,301127.21392266947,301126.12169557146,301124.9615797642,301123.7397443206,301122.443845521,301121.067710076,301119.6113354019,301118.06854757626,301116.4331722127,301114.70520576823,301112.8723016227,301110.93445527554,301108.87314707617,301106.69454280566,301104.3924646375,301101.94839002826,301099.3561387673,301096.6157018657,301093.708552738,301090.6285075323,301087.3693811195,301083.91881417506,301080.2582722133,301076.38773724425,301072.28249667416,301067.9363543476,301063.3307642857,301058.45335039945,301053.28555872943,301047.80883043096,301042.01077619015,301035.8666518002,301029.3640565553,301022.4658811202,301015.1658854516,301007.43311827205,300999.2366166461,300990.5577595575,300981.3655600814,300971.6228382205,300961.3047533589,300950.3740907974,300938.79361468303,300926.532246585,300913.53416143364,300899.7682262386,300885.18473391177,300869.7401228199,300853.3722416246,300836.0312576506,300817.66728973837,300798.20565783425,300777.5901722649,300755.7460108518,300732.6106458498,300708.0905114439,300682.1228881804,300654.6016028117,300625.44511638064,300594.5593617536,300561.8315188105,300527.1547749462,300490.3849061385,300451.4952890643,300410.23576747056,300366.54196530243,300320.22508490377,300271.1580219673,300219.151156275,300164.0143629367,300105.6191691146,300043.7121562294,299978.16366603767,299908.59427053254,299834.9350306102,299756.8669624646,299674.06986071053,299586.34709533735,299493.37592821394,299394.76949817565,299290.2642309932,299179.46956804267,299061.9926865974,298937.5010691091,298805.4083853179,298665.37621163524,298516.87421248376,298359.4309971461,298192.3815465687,298015.1817131649,297827.28194249055,297627.87305140315,297416.3283707027,297191.822699027,296953.64870573726,296700.7699319679,296432.456946745,296147.51936924655,295845.0072348606,295523.8254834535,295182.66602398694,294820.2626088634,294434.9339615481,294026.207340671,293591.23306318594,293129.08044605,292637.46884530503,292114.7270284178,291558.4701179014,290966.2486661412,290336.2146681033,289665.10370731866,288950.91177676234,288188.8202930844,287377.3010047702,286511.975547325,285588.3063804474,284602.9902395656,283551.1624248184,282427.045563754,281226.07342037524,279942.03166130587
180.0,306156.5562321119,306156.52099739783,306156.485762675,306156.44465548726,306156.40354828746,306156.36244107573,306156.31546139054,306156.26260922593,306156.2156295075,306156.15690483747,306156.09818014293,306156.03945542406,306155.96898572904,306155.9043884777,306155.8280462334,306155.75170394784,306155.66948913253,306155.5814017773,306155.4874418711,306155.3876094021,306155.28777686256,306155.17619923473,306155.0587490048,306154.93542615813,306154.8062306794,306154.66529002215,306154.51847668784,306154.365790658,306154.2013593642,306154.0251827653,306153.84313338203,306153.6434660463,306153.4379258467,306153.22064016724,306152.9857363535,306152.73908692814,306152.48069182946,306152.20467836043,306151.9110464176,306151.59979589086,306151.27092666365,306150.92443861277,306150.5544589071,306150.16098736174,306149.7498965153,306149.30944070756,306148.8454924362,306148.3580514695,306147.8353719351,306147.28332627914,306146.7019141567,306146.0793894299,306145.4274973846,306144.73449172656,306143.9944988757,306143.2192641064,306142.39116771513,306141.5160818486,306140.59400563233,306139.61319183157,306138.5736392209,306137.4694732557,306136.30656571337,306135.07316844957,306133.76340621477,306132.3772768818,306130.9089046798,306129.35241345654,306127.70780029456,306125.9633146612,306124.1189528508,306122.1570892948,306120.0835930602,306117.8925851622,306115.56643765024,306113.0992695766,306110.4910735403,306107.72421826306,306104.7928197993,306101.6909931519,306098.4069773291,306094.9231345486,306091.23944999947,306087.33240668365,306083.19611052715,306078.81291428686,306074.1710431704,306069.2528433655,306064.0406570386,306058.5226985123,306052.67542476696,306046.48704074905,306039.92223767284,306032.9750853432,306025.61613768886,306017.81593904516,306009.5567804139,306000.8091863905,305991.5377900414,305981.718969014,305971.3173278241,305960.29745358456,305948.62979560863,305936.2612582041,305923.16224580654,305909.2854924871,305894.58958468115,305879.0154256251,305862.5156461151,305845.04283708514,305826.5260015012,305806.9117438718,305786.1289503349,305764.118214703,305740.7906134168,305716.086582764,305689.9052343187,305662.16913240094,305632.78894162853,305601.6575093322,305568.67342201975,305533.69970930764,305496.71128451923,305457.4704876599,305415.9163952183,305371.86979327403,305325.21018880326,305275.75769342354,305223.3320050825,305167.81150928535,305108.95587157545,305046.64250686276,304980.51148966077,304910.4981598499,304836.30029230576,304757.61466281046,304674.2556476601,304585.9179536179,304492.2355795708,304392.9598919888,304287.72187384515,304176.1506627631,304057.9329927946,303932.51495958935,303799.5784929027,303658.62378440605,303509.20752507646,303350.7032761429,303182.60002663307,303004.3823915441,302815.2896425565,302614.7351964275,302401.9453961049,302176.2596337829,301936.7069440685,301682.60896847653,301412.8527354848,301126.5552300503,300822.69858228095,300500.066334655,300157.4850330148,299793.39290173445,299407.37416418886,298996.7729222616,298560.75148993434,298097.20460594544,297604.6096797733,297080.78030143824,296523.4800784563,295931.05008253985,295300.5127206222,294630.09050394926,293915.38251035067,293155.09609433287,292345.28956343175,291481.90331820893,290562.06418602366,289581.47637397936,288535.0384782375,287418.8265274089,286227.43793499534
185.0,311168.1799134083,311168.1463330091,311168.1127526028,311168.07357545296,311168.03439829324,311167.99522112386,311167.9504472039,311167.9000765286,311167.8553025814,311167.7993351295,311167.7433676575,311167.6874001655,311167.62023914873,311167.55867485807,311167.48591702874,311167.41315916565,311167.33480450604,311167.25085304154,311167.1613047631,311167.06615966116,311166.9710145014,311166.864675725,311166.7527400928,311166.635207593,311166.512078197,311166.3777551244,311166.23783513444,311166.09231821215,311165.935607529,311165.76770305145,311165.5942015686,311165.40390939836,311165.2080201578,311165.00093697966,311164.77706296503,311164.54199490487,311164.2957327486,311164.0326795626,311163.7528352619,311163.45619975665,311163.1427729512,311162.8125547446,311162.4599480933,311162.0849528459,311161.6931658062,311161.273392889,311160.83123086457,311160.36667954293,311159.8685446652,311159.34242295934,311158.78831414285,311158.195023739,311157.57374552655,311156.91328490083,311156.2080442045,311155.4692172072,311154.68001178687,311153.8460244263,311152.9672544094,311152.0325063606,311151.0417792764,311149.9894747094,311148.8811888401,311147.7057255481,311146.45748580893,311145.13646788,311143.7370723098,311142.2536993341,311140.68634656334,311139.02381592075,311137.2661043709,311135.39641498757,311133.42034173105,311131.33228251734,311129.115438469,311126.76420589414,311124.2785787307,311121.6417553757,311118.848129682,311115.89209464093,311112.76244360936,311109.44236965734,311105.93186065403,311102.2085073969,311098.2666954437,311094.0896101163,311089.6660334696,311084.9791454459,311080.01212269464,311074.7537383568,311069.1815619206,311063.2843588497,311057.02848808136,311050.4083055961,311043.39575909334,311035.96278841724,311028.0925283253,311019.7569025015,311010.922222277,311001.56599219004,310991.65450020117,310981.15402002586,310970.0364137263,310958.2511112383,310945.7699378963,310932.54788543977,310918.5455259107,310903.7065872549,310887.98597670963,310871.338568903,310853.696771189,310835.0097682218,310815.20987179776,310794.24055676407,310772.0171873789,310748.4831096881,310723.54231460305,310697.12114976457,310669.134642778,310639.48086757073,310608.06338593765,310574.7519158265,310539.5227648302,310502.14980492636,310462.5752713324,310420.6287765434,310376.1958981095,310329.1056980768,310279.18690098193,310226.3241695844,310170.2891935064,310110.96584437066,310048.0121285539,309981.3672352294,309910.74430561217,309835.8556673586,309756.5257106651,309672.46508015593,309583.32683754497,309488.87591955764,309388.7629379274,309282.63700633676,309170.20229572017,309050.93443241017,308924.5336940213,308790.52793179656,308648.49917196314,308497.85588984465,308338.1168819503,308168.7974176269,307989.1804276711,307798.715153449,307596.67412161606,307382.4382974222,307155.0952830957,306914.01182234654,306658.14387818146,306386.6674565899,306098.632698601,305792.9039005085,305468.3888939124,305123.6309083083,304758.26158334094,304369.7960774204,303957.47514698195,303519.3456616117,303054.0115843262,302559.4566000281,302033.62568229984,301475.01756588503,300880.89777058817,300249.67478957924,299577.30126416247,298862.6710515369,298102.203652597,297292.23100276943,296430.2220413576,295512.3377832636,294534.01772507414,293491.8375858547,292381.02945491596
190.0,316179.90138331335,316179.86934074276,316179.8372981663,316179.7999151531,316179.7625321319,316179.7251491026,316179.68242563086,316179.6343617127,316179.5916382188,316179.5382338368,316179.4848294385,316179.43142502394,316179.36733970494,316179.30859480856,316179.2391689966,316179.16974315705,316179.0949768376,316179.0148700312,316178.92942273075,316178.8386349283,316178.74784707883,316178.64637825015,316178.53956889326,316178.4274189985,316178.30992855545,316178.18175707315,316178.0482450126,316177.9093923618,316177.75985861465,316177.5996437439,316177.4340882233,316177.2525110209,316177.06559311587,316176.8679939708,316176.6543730225,316176.43007074634,316176.19508710125,316175.94408149575,316175.6770538608,316175.39400412334,316175.09493220533,316174.77983802505,316174.4433809014,316174.08556071145,316173.711717941,316173.3111712297,316172.8892610364,316172.4459872066,316171.97066823876,316171.4686445571,316170.9399159321,316170.373800685,316169.78097992676,316169.1507718748,316168.4778353492,316167.77285145334,316167.0197973385,316166.2240132296,316165.3854985441,316164.4935708726,316163.54822939896,316162.5441323009,316161.486619557,316160.3650081524,316159.1739557951,316157.9134610681,316156.57818133244,316155.1627736945,316153.6672362112,316152.08088427637,316150.4037154216,316148.61970289133,316146.73418485926,316144.7418165454,316142.62656960764,316140.3830979588,316138.0113966693,316135.4954351807,316132.82986540924,316130.009338571,316127.02316309395,316123.85530408827,316120.50575168995,316116.95312607626,316113.1920724191,316109.20654952875,316104.98585664417,316100.51394820196,316095.7747759616,316090.7576319151,316085.44111891516,316079.81452271255,316073.8457514128,316067.5294261428,316060.83878895786,316053.7470755276,316046.23820355814,316038.2853955842,316029.8565210146,316020.930129909,316011.4740726823,316001.456188173,315990.8496488359,315979.6062286747,315967.69907029974,315955.08525976527,315941.7272102089,315927.5712696802,315912.5744555822,315896.69375882944,315879.8647433351,315862.0389838456,315843.15196666523,315823.14983427763,315801.9519239043,315779.5042734526,315755.71539321804,315730.5151307605,315703.8225500193,315675.54056091415,315645.5773254788,315613.80874926463,315580.21241076535,315544.5728586654,315506.8352296913,315466.8372932709,315424.4702217583,315379.5713383937,315331.9776929072,315281.57971647586,315228.160189048,315171.6089012288,315111.6004067041,315048.07737563556,314980.76709358953,314909.3961879874,314833.79820152617,314753.698401372,314668.7673430646,314578.78234726185,314483.41199176834,314382.323645834,314275.23735290323,314161.65575645457,314041.2957639105,313913.7104146707,313778.5047166253,313635.1189062071,313483.09874654416,313321.98717236915,313151.1066761575,312969.9387193901,312777.79746721877,312574.10112773423,312357.9900180779,312128.871009689,311885.76188182796,311627.8910782071,311354.3691404579,311064.13210538554,310756.1596238964,310429.08798229834,310082.5886948584,309714.329188234,309323.61712269793,308908.63267964654,308468.0888210643,308000.116698633,307502.81757910736,306974.823463802,306413.6086915749,305817.7367837586,305183.46395941544,304509.8341656359,303793.57075322344,303031.33226853656,302220.8652765268,301358.7053179896,300440.73434847366,299463.9263530894,298424.02246331575
