100.0,110.0,120.0,132.0,148.0,165.0,180.0,200.0,225.0,250.0,280.0,310.0,350.0,390.0,440.0,490.0,540.0,600.0,670.0,740.0,825.0,910.0,1000.0,1100.0,1200.0,1320.0,1480.0,1650.0,1800.0,2000.0,2250.0,2500.0,2800.0,3100.0,3500.0,3900.0,4400.0,4900.0,5400.0,6000.0,6700.0,7400.0,8250.0,9100.0,10000.0,11000.0,12000.0,13200.0,14800.0,16500.0,18000.0,20000.0,22500.0,25000.0,28000.0,31000.0,35000.0,39000.0,44000.0,49000.0,54000.0,60000.0,67000.0,74000.0,82500.0,91000.0,100000.0,110000.0,120000.0,132000.0,148000.0,165000.0,180000.0,200000.0,225000.0,250000.0,280000.0,310000.0,350000.0,390000.0,440000.0,490000.0,540000.0,600000.0,670000.0,740000.0,825000.0,910000.0,1000000.0,1100000.0,1200000.0,1320000.0,1480000.0,1650000.0,1800000.0,2000000.0,2250000.0,2500000.0,2800000.0,3100000.0,3500000.0,3900000.0,4400000.0,4900000.0,5400000.0,6000000.0,6700000.0,7400000.0,8250000.0,9100000.0,10000000.0,11000000.0,12000000.0,13200000.0,14800000.0,16500000.0,18000000.0,20000000.0,22500000.0,25000000.0,28000000.0,31000000.0,35000000.0,39000000.0,44000000.0,49000000.0,54000000.0,60000000.0,67000000.0,74000000.0,82500000.0,91000000.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43187.3588581421,42839.61323708741,42438.16297956596,41928.93153544191,41419.21218857494,40995.120844910365,40465.26622592385,39856.78468205861,39303.74235984387,38706.66475769521,38174.55481156657,37552.12170695524,37011.55311822696,36421.68516065033,35892.16313115599,35387.30516835701,34795.28336243655,34123.02549255966,33470.35154390751,32703.741437743858,31965.087723850724,31212.8946652453,30412.492229678883,29648.524828143803,28778.70161675438,27696.258466513376,26639.530455909353,25783.85601267743,24749.875153318455,23619.991123499058,22658.78572261308,21709.92355566865,20963.29779322325,20244.05330508839,19792.339960901474,19523.824455610356,19488.504448351094,19583.701097797675,19725.647255398293,19746.83696157517,19617.30996619468,19368.00168649018,19147.28556809558,19097.69125418349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46274.68664286079,45938.057572342834,45550.448778839345,45060.49638570089,44572.2518852062,44167.91958854382,43665.533896802146,43093.08538747632,42577.82048032168,42028.165594622034,41545.511554093806,40991.73107824393,40522.34651504282,40024.07543511037,39587.92959616843,39177.09827815732,38698.535768946036,38160.381494293746,37644.73894817554,37050.0633693764,36491.29499919275,35940.449480396346,35378.087996927396,34859.08656284341,34275.845025365554,33529.688655883234,32729.302298208975,32010.35018356012,31052.62642201589,29893.335969432985,28823.36882039748,27715.987806019253,26801.986344607943,25849.613925197737,25158.14076110277,24588.495805097875,24259.906523200163,24079.817686341365,23929.41390703405,23678.8756861635,23344.989828234924,22914.267765543853,22557.43237397192,22380.136893740902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48625.655756049666,48293.61110645574,47911.51836793241,47428.94978513128,46948.592977319975,46551.262150655035,46058.28126352172,45497.71649417955,44994.49802016036,44459.5449365356,43991.89746276278,43458.66627293741,43010.53228433819,42539.94944684811,42132.908007123144,41752.756406885404,41312.99343482271,40822.40336612926,40356.27204903196,39823.53649073178,39327.769500478724,38843.68537927002,38354.830907751486,37911.702806941525,37429.019127481675,36845.953579532834,36271.20910081358,35791.37296084014,35187.8012015963,34485.06101379932,33831.40579604737,33100.705695876655,32423.945261426736,31601.435601793877,30865.05991740653,30057.015173523978,29361.32327082923,28763.342313422152,28154.102445141776,27562.803919560854,27075.80518870982,26593.080233020057,26192.550187207686,25814.420665202415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50539.70742492377,50210.028051648515,49830.7742367677,49351.99242114386,48875.6617637968,48481.88646041514,47993.651836042496,47439.03094417652,46941.77135328556,46413.992853702206,45953.55083497012,45429.983672749964,44991.58955192383,44533.306444414295,44138.72533884318,43771.217015921065,43346.8810599733,42874.64582884791,42427.259097385155,41917.81735635657,41445.938270546336,40987.806586931125,40528.59895940672,40115.98993446984,39671.108635880315,39140.504537559784,38624.121174977416,38197.804581715674,37667.99463624702,37060.29522367055,36503.50918849556,35889.29963916593,35325.90185805332,34642.98491661476,34024.58013861166,33321.12689905778,32682.988773524412,32104.677133469402,31482.103708930765,30842.689502800848,30284.262203470564,29696.50262687032,29186.118067535364,28704.426801959296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52160.91250120459,51832.62045164857,51455.02902604186,50978.46000297511,50504.47628272687,50112.76871787214,49627.28731179403,49076.1032570702,48582.27706955328,48058.61679552977,47602.294074422476,47084.22664899324,46651.34778437434,46199.99242236109,45812.39065996974,45451.92744615809,45036.13497851987,44573.97856750409,44136.77628780975,43639.82167849433,43180.53626223277,42735.82518109321,42291.60168590423,41894.05700384067,41467.383854297936,40961.33004794648,40471.43890074453,40068.849704644446,39571.14911774059,39004.27081284427,38488.96847733732,37925.1874821322,37412.24205020825,36795.15710260871,36239.08675873648,35605.74982368614,35027.64122163179,34498.86768090947,33921.34551789962,33314.439564562774,32770.125317653416,32181.20397196367,31657.11369793427,31156.1246748143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53584.573932034145,53257.05030340757,52880.38914948644,52405.07378922312,51932.43791382375,51541.93241160538,51058.07121173374,50508.93825715887,50017.18901623612,49496.050869872524,49042.27776279455,48527.64340388049,48098.22444939699,47651.21255379517,47267.95196228244,46911.80455404062,46501.15066885991,46044.94601624344,45613.66415174232,45123.879527898695,44671.770122423695,44234.695575376754,43799.03670087987,43410.13447517195,42993.905359614044,42501.84112460888,42026.813104594024,41637.311425728934,41157.01798899403,40611.82376939692,40118.114637294464,39580.109877444076,39092.753223548345,38509.41131096149,37986.5497646641,37393.76237218814,36854.52312552853,36362.085400423784,35823.61617342081,35254.5243635336,34740.042495782225,34178.14631539994,33672.78311859768,33184.694226806554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54860.976688578674,54533.92381037586,54157.836402466244,53683.3003919747,53211.50957962575,52821.76338299245,52338.93311242648,51791.11598786132,51300.70939509579,50781.212744190925,50329.10831556358,49816.73036530054,49389.590271337656,48945.43600056652,48565.016137019105,48211.665518430156,47804.30285292683,47351.86585160989,46924.29527659272,46438.97364574921,45991.317113507015,45558.99082350918,45128.69591293077,44745.25120761958,44335.67015769616,43852.588717603365,43387.18392612375,43006.199892125034,42537.25517927548,42006.14711682907,41526.300958378815,41004.49516147482,40532.843199514355,39969.7173403202,39466.30203858169,38896.82523705672,38379.79292261605,37908.40951051702,37393.61391281804,36849.83427734056,36358.02413412233,35819.86251836298,35333.78386770122,34860.92425531245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56030.33500055709,55703.69102787884,55328.08869914759,54854.19044324656,54383.06669148994,53993.90072188448,53511.83296660512,52964.953088186805,52475.46863692817,51957.0624792901,51506.03548181037,50995.081978796006,50569.36276950598,50126.99670853864,49748.398981735576,49396.92495081764,48991.89091826095,48542.26222890338,48117.58122407781,47635.85134461579,47191.84686686721,46763.416917643735,46337.44267178165,45958.27299284467,45553.71453572051,45077.052478225625,44618.00257513189,44242.26280111431,43779.95158074021,43256.87640932766,42785.18729748198,42273.82854702961,41813.23979866441,41265.27566887899,40776.80254081246,40224.648659124585,39723.196097717344,39265.95070704162,38766.654025020965,38239.48684406875,37762.70147490141,37240.33388430374,36766.99182295924,36303.84866154427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
