,1,2,5,10,15,25,40,60,80,100
20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,0.001281246,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,0.001208883,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,0.001145777,0.002503693,nan,nan,nan,nan,nan,nan,nan,nan
24,0.001089776,0.002352886,nan,nan,nan,nan,nan,nan,nan,nan
25,0.001039469,0.002222222,nan,nan,nan,nan,nan,nan,nan,nan
26,0.000993907,0.002107748,nan,nan,nan,nan,nan,nan,nan,nan
27,0.000952426,0.00200638,nan,nan,nan,nan,nan,nan,nan,nan
28,0.000914461,0.001915782,0.00580181,nan,nan,nan,nan,nan,nan,nan
29,0.000879616,0.001834122,0.005401318,nan,nan,nan,nan,nan,nan,nan
30,0.000847501,0.001759975,0.005072023,nan,nan,nan,nan,0.070077085,0.072674419,0.075471698
31,0.000817782,0.001692248,0.004793634,nan,nan,nan,nan,0.069252078,0.07199424,0.074515648
32,0.000790177,0.001630072,0.004552905,0.012908223,nan,nan,nan,0.068212824,0.071225071,0.073583517
33,0.00076445,0.001572772,0.004341408,0.011388225,nan,nan,nan,0.067024129,0.070274069,0.072621641
34,0.000740406,0.001519711,0.004153341,0.010325245,0.036968577,nan,nan,0.065659882,0.069300069,0.071684588
35,0.000717896,0.001470415,0.003984222,0.009553836,0.026816841,nan,nan,0.064226076,0.068166326,0.070721358
36,0.000696777,0.001424481,0.003831418,0.008963786,0.020483408,nan,nan,0.062695925,0.067024129,0.069783671
37,0.00067692,0.00138154,0.003692353,0.008486803,0.016663889,nan,nan,0.061087355,0.065789474,0.068823125
38,0.000658215,0.001341292,0.003564808,0.008079502,0.014419611,0.037636432,nan,0.059382423,0.064474533,0.06779661
39,0.000640541,0.001303458,0.003447444,0.007719623,0.013111315,0.032776139,nan,0.057670127,0.063131313,0.066800267
40,0.000623815,0.001267845,0.003338452,0.007394262,0.012309207,0.029019153,nan,0.055959709,0.061766523,0.065789474
41,0.000607958,0.001234233,0.003236979,0.007097736,0.011753644,0.026096033,nan,0.053734551,0.060386473,0.064766839
42,0.000592902,0.001202458,0.003142085,0.006828269,0.011293055,0.023809524,0.042052145,0.052465897,0.058962264,0.063694268
43,0.0005786,0.001172347,0.003053528,0.006584145,0.010854228,0.02199736,0.039525692,0.051519835,0.057570524,0.062617408
44,0.000564991,0.001143785,0.002970444,0.006362942,0.010415582,0.020529665,0.037216226,0.050556117,0.056148231,0.061538462
45,0.00055202,0.001116645,0.00289218,0.006162189,0.009979044,0.019316206,0.035087719,0.049358342,0.054764513,0.060422961
46,0.000539648,0.00109081,0.00281841,0.005979073,0.009562058,0.018294914,0.033156499,0.04784689,0.053361793,0.059311981
47,0.000527827,0.0010662,0.002748763,0.0058099,0.00918358,0.017415535,0.031407035,0.046061723,0.05200208,0.058173357
48,0.000516524,0.001042709,0.002682763,0.005650356,0.008858965,0.016638935,0.029806259,0.044072279,0.050632911,0.057045066
49,0.000505702,0.001020273,0.002620133,0.005497526,0.008596235,0.01594642,0.028368794,0.041963911,0.049309665,0.055897149
50,0.000495332,0.000998821,0.002560623,0.005348738,0.008392782,0.015320974,0.027063599,0.039824771,0.04803074,0.054734537
51,0.000485385,0.000978282,0.002504006,0.005215396,0.008241305,0.014751438,0.025886617,0.037778617,0.046772685,0.053590568
52,0.000475837,0.000958598,0.00245008,0.005090095,0.008126117,0.014228799,0.024820055,0.035893754,0.045537341,0.052438385
53,0.000466664,0.000939717,0.002398599,0.004971414,0.008028259,0.013753266,0.023849273,0.034223135,0.044345898,0.051308363
54,0.000457844,0.000921591,0.002349348,0.004859086,0.007928957,0.013317353,0.022972663,0.032797639,0.043196544,0.050175615
55,0.000449355,0.000904167,0.002302291,0.0047524,0.00780823,0.012918228,0.022172949,0.03164557,0.042087542,0.049043649
56,0.00044118,0.000887406,0.002257133,0.004650298,0.007651695,0.012554928,0.021445421,0.030740855,0.04100041,0.047938639
57,0.0004333,0.00087127,0.00221381,0.00455249,0.00744879,0.012223445,0.020772746,0.030057109,0.039968026,0.046904315
58,0.0004257,0.000855725,0.002172166,0.004458514,0.007196315,0.011920372,0.020157226,0.029568303,0.038971161,0.045787546
59,0.000418366,0.000840739,0.002132151,0.004368147,0.006897503,0.011641444,0.019584802,0.029205607,0.038022814,0.044662796
60,0.000411284,0.000826276,0.002093671,0.004281188,0.00656211,0.011384335,0.019051248,0.028935185,0.037105751,0.043572985
61,0.000404441,0.000812321,0.002056682,0.004200269,0.006431695,0.011142061,0.018556318,0.028686173,0.036231884,0.042535091
62,0.000397825,0.000798843,0.0020211,0.004122521,0.006306761,0.010914647,0.018086453,0.028417164,0.035385704,0.041545492
63,0.000391423,0.000785811,0.001986768,0.004047927,0.006187353,0.010695187,0.017646021,0.028089888,0.034578147,0.040633889
64,0.000385226,0.000773204,0.001953621,0.003976143,0.006072383,0.010483279,0.017229497,0.027662517,0.033795201,0.039777247
65,0.000379225,0.000761006,0.001921636,0.003907166,0.005961252,0.01027538,0.016835017,0.027114967,0.033046927,0.038986355
66,0.000373409,0.000749193,0.001890717,0.003840541,0.005853773,0.010069479,0.016458196,0.02644803,0.032320621,0.038255547
67,0.000367769,0.000737751,0.001860811,0.00377615,0.005749109,0.009865825,0.016100467,0.025654182,0.031625553,0.03756574
68,0.000362299,0.000726654,0.001831904,0.00371402,0.005647803,0.009663703,0.015760441,0.024758604,0.030959752,0.03691399
69,0.000356991,0.000715891,0.001803882,0.003654036,0.00554939,0.009463424,0.015434481,0.02378687,0.030330604,0.036297641
70,0.000351838,0.000705452,0.001776767,0.003595829,0.00545405,0.009266982,0.015124017,0.022773856,0.029717682,0.035701535
71,0.000346833,0.000695318,0.001750486,0.003540199,0.005365958,0.009109127,0.014827995,0.022241993,0.029129042,0.03511236
72,0.00034197,0.000685476,0.00172503,0.003486386,0.005281225,0.008957363,0.014547571,0.02173913,0.028571429,0.034542314
73,0.000337243,0.000675913,0.001700304,0.003434302,0.005199127,0.008810573,0.014277556,0.02127207,0.028042625,0.033978933
74,0.000332646,0.000666618,0.001676305,0.003383751,0.005119803,0.008667765,0.014021312,0.020842018,0.027525461,0.03342246
75,0.000328172,0.000657575,0.001653002,0.003334778,0.005042864,0.008529512,0.0137779,0.020449898,0.027041644,0.032862307
76,0.000323818,0.000648782,0.001630364,0.003287311,0.00496845,0.008394896,0.01354463,0.020096463,0.026567481,0.032310178
77,0.00031958,0.000640221,0.001608338,0.003241176,0.004896201,0.00826378,0.013322675,0.019778481,0.026123302,0.031766201
78,0.00031545,0.000631888,0.001586924,0.00319642,0.004826022,0.008136034,0.013111315,0.019493177,0.025687131,0.031220731
79,0.000311428,0.000623768,0.001566073,0.003152983,0.004758053,0.008010895,0.012908223,0.019238169,0.025278059,0.030693677
80,0.000307507,0.000615858,0.001545786,0.00311071,0.004691752,0.007889546,0.012714558,0.01900057,0.024875622,0.030184123
81,0.000303685,0.00060815,0.001526065,0.003069745,0.00462813,0.007777259,0.012520346,0.018709074,0.024491795,0.029682398
82,0.000299957,0.000600637,0.001506841,0.003029844,0.004566419,0.007668124,0.012335019,0.018422992,0.024119633,0.029205607
83,0.00029632,0.00059331,0.001488117,0.002991057,0.004506534,0.007563152,0.012155099,0.01814882,0.023764259,0.028743892
84,0.000292771,0.00058616,0.001469853,0.002953337,0.004448003,0.00746046,0.011980352,0.01788269,0.02341372,0.028312571
85,0.000289306,0.00057918,0.001452053,0.002916557,0.004391358,0.00736106,0.011811954,0.017624251,0.023078698,0.027901786
86,0.000285922,0.000572367,0.001434679,0.002880765,0.004335949,0.007263747,0.011649581,0.017370158,0.022747953,0.027517887
87,0.000282617,0.000565713,0.001417736,0.002845841,0.004282105,0.007169487,0.011490291,0.01712622,0.022431584,0.027159153
88,0.000279388,0.000559215,0.001401188,0.002811753,0.004229582,0.007077642,0.011336583,0.016886187,0.022119,0.026831232
89,0.000276232,0.000552868,0.001385042,0.00277855,0.004178331,0.00698812,0.011186934,0.016655563,0.021815009,0.026518165
