,1,2,5,10,15,25,40,60,80,100
20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,39422,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,39940,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,40480,37179,nan,nan,nan,nan,nan,nan,nan,nan
24,41003,37710,nan,nan,nan,nan,nan,nan,nan,nan
25,41484,38229,nan,nan,nan,nan,nan,nan,nan,nan
26,41932,38716,nan,nan,nan,nan,nan,nan,nan,nan
27,42352,39171,nan,nan,nan,nan,nan,nan,nan,nan
28,42750,39599,34644,nan,nan,nan,nan,nan,nan,nan
29,43131,40007,35208,nan,nan,nan,nan,nan,nan,nan
30,43499,40398,35723,nan,nan,nan,nan,19738,19412,19116
31,43855,40774,36197,nan,nan,nan,nan,20121,19740,19413
32,44197,41134,36637,31635,nan,nan,nan,20515,20076,19719
33,44528,41480,37050,32464,nan,nan,nan,20918,20421,20033
34,44846,41812,37440,33172,25968,nan,nan,21330,20773,20354
35,45155,42134,37812,33752,28514,nan,nan,21749,21131,20681
36,45455,42445,38167,34251,30239,nan,nan,22173,21495,21014
37,45748,42748,38508,34698,31417,nan,nan,22602,21863,21350
38,46033,43042,38834,35110,32245,26636,nan,23035,22235,21691
39,46309,43326,39148,35496,32857,27751,nan,23470,22609,22034
40,46577,43602,39450,35863,33344,28691,nan,23907,22985,22379
41,46838,43870,39741,36213,33763,29494,nan,24337,23362,22724
42,47092,44129,40022,36547,34148,30188,26519,24778,23739,23070
43,47340,44383,40295,36865,34515,30795,27119,25220,24115,23416
44,47583,44631,40560,37169,34871,31335,27696,25657,24490,23760
45,47819,44873,40818,37460,35217,31821,28247,26087,24863,24102
46,48051,45109,41069,37740,35550,32264,28772,26507,25232,24441
47,48277,45339,41313,38009,35867,32672,29270,26916,25598,24777
48,48497,45563,41550,38271,36166,33053,29741,27315,25960,25110
49,48713,45782,41780,38526,36446,33410,30185,27703,26317,25437
50,48924,45996,42005,38776,36708,33748,30605,28081,26668,25760
51,49130,46206,42225,39015,36953,34069,31002,28450,27013,26078
52,49333,46411,42440,39248,37186,34375,31377,28811,27352,26390
53,49532,46613,42650,39475,37410,34668,31733,29163,27684,26695
54,49728,46811,42856,39696,37630,34949,32070,29508,28009,26995
55,49920,47005,43058,39912,37849,35219,32391,29844,28326,27288
56,50109,47197,43257,40123,38072,35479,32697,30173,28635,27577
57,50295,47385,43451,40330,38299,35730,32990,30494,28941,27862
58,50478,47570,43643,40532,38533,35972,33271,30806,29234,28129
59,50658,47752,43831,40730,38773,36206,33541,31110,29516,28386
60,50836,47932,44015,40924,39016,36433,33802,31405,29790,28637
61,51010,48107,44196,41114,39215,36653,34055,31690,30058,28886
62,51181,48280,44373,41299,39409,36868,34300,31966,30321,29134
63,51349,48450,44548,41482,39600,37077,34537,32232,30580,29382
64,51515,48617,44719,41661,39787,37281,34768,32489,30836,29630
65,51677,48781,44888,41837,39970,37481,34994,32736,31087,29878
66,51838,48943,45053,42009,40150,37677,35213,32974,31334,30125
67,51996,49102,45216,42180,40328,37869,35427,33204,31577,30371
68,52152,49259,45377,42347,40502,38057,35636,33426,31815,30613
69,52305,49413,45535,42512,40674,38242,35840,33641,32048,30852
70,52456,49566,45691,42674,40843,38424,36039,33849,32276,31086
71,52606,49717,45845,42833,41008,38599,36233,34058,32499,31316
72,52754,49866,45997,42991,41170,38772,36423,34262,32716,31539
73,52901,50013,46147,43146,41330,38941,36609,34462,32928,31756
74,53045,50159,46295,43298,41487,39107,36790,34658,33134,31967
75,53188,50302,46442,43449,41643,39271,36967,34849,33335,32172
76,53329,50444,46586,43598,41796,39433,37140,35037,33531,32371
77,53469,50585,46729,43745,41947,39592,37310,35222,33722,32564
78,53607,50724,46871,43890,42095,39749,37476,35403,33908,32753
79,53744,50861,47010,44033,42242,39904,37639,35581,34090,32936
80,53879,50997,47148,44174,42387,40056,37799,35756,34269,33116
81,54013,51131,47284,44313,42530,40206,37957,35926,34443,33292
82,54145,51264,47419,44451,42671,40353,38113,36092,34615,33465
83,54275,51395,47552,44587,42810,40498,38267,36256,34784,33636
84,54405,51525,47684,44722,42947,40642,38419,36417,34950,33805
85,54533,51654,47814,44855,43083,40783,38568,36575,35114,33972
86,54660,51781,47943,44986,43218,40923,38715,36731,35276,34138
87,54785,51907,48070,45117,43350,41061,38860,36884,35437,34304
88,54910,52032,48197,45245,43482,41198,39004,37035,35595,34468
89,55033,52156,48322,45373,43612,41333,39146,37183,35752,34632
90,55155,52278,48446,45499,43740,41466,39286,37329,35907,34794
91,55276,52400,48569,45625,43868,41598,39424,37474,36057,34947
92,55396,52521,48691,45749,43994,41728,39560,37617,36205,35099
93,55516,52640,48811,45872,44119,41857,39695,37759,36351,35248
94,55634,52759,48931,45994,44243,41985,39829,37898,36495,35395
95,55751,52876,49050,46114,44366,42112,39961,38036,36638,35540
96,55867,52993,49168,46234,44488,42237,40092,38173,36779,35684
97,55983,53109,49285,46353,44609,42361,40221,38308,36918,35825
98,56097,53224,49401,46471,44729,42484,40350,38441,37055,35964
99,56211,53338,49516,46588,44848,42605,40476,38573,37191,36102
100,56324,53451,49630,46704,44966,42726,40602,38704,37325,36238
101,56436,53563,49744,46819,45083,42845,40726,38833,37458,36373
102,56547,53675,49856,46933,45199,42963,40849,38961,37589,36506
103,56657,53785,49967,47046,45313,43080,40970,39087,37719,36638
104,56767,53895,50078,47158,45427,43196,41091,39212,37847,36769
105,56875,54004,50188,47270,45540,43312,41210,39336,37974,36898
106,56983,54112,50297,47380,45652,43426,41328,39458,38100,37026
107,57090,54219,50405,47489,45763,43539,41445,39580,38224,37152
108,57197,54326,50512,47598,45873,43651,41560,39699,38347,37277
109,57302,54432,50619,47706,45982,43762,41675,39818,38469,37401
110,57407,54537,50724,47813,46090,43872,41788,39936,38589,37524
111,57511,54641,50829,47919,46197,43981,41901,40052,38708,37645
112,57614,54744,50933,48024,46303,44090,42012,40167,38826,37765
113,57717,54847,51037,48128,46409,44197,42122,40281,38943,37884
114,57819,54949,51140,48232,46513,44304,42232,40394,39058,38002
115,57920,55051,51242,48335,46617,44410,42340,40505,39173,38119
116,58020,55151,51343,48437,46720,44515,42447,40616,39286,38235
117,58120,55252,51444,48539,46822,44619,42554,40726,39398,38349
118,58220,55351,51543,48639,46924,44722,42659,40834,39509,38463
119,58318,55450,51643,48739,47024,44825,42764,40942,39619,38575
120,58416,55548,51741,48839,47124,44927,42868,41048,39728,38687
121,58514,55646,51840,48937,47223,45029,42971,41154,39836,38797
122,58611,55743,51937,49035,47322,45129,43073,41259,39943,38907
123,58707,55839,52034,49133,47420,45229,43174,41363,40049,39016
124,58803,55935,52130,49230,47517,45329,43275,41466,40155,39124
125,58898,56030,52226,49326,47614,45428,43375,41568,40259,39230
126,58993,56126,52322,49422,47711,45526,43475,41671,40364,39337
127,59088,56221,52417,49518,47807,45624,43575,41772,40468,39443
128,59182,56315,52511,49613,47903,45721,43674,41874,40571,39548
129,59276,56409,52606,49708,47998,45818,43772,41974,40673,39653
130,59369,56502,52699,49803,48093,45914,43870,42074,40775,39756
131,59462,56595,52793,49896,48187,46010,43967,42173,40876,39859
132,59554,56688,52886,49990,48281,46105,44064,42272,40977,39961
133,59646,56780,52978,50083,48375,46200,44160,42370,41076,40063
134,59738,56871,53070,50175,48468,46294,44256,42468,41176,40164
135,59829,56963,53162,50267,48560,46388,44352,42565,41274,40264
136,59919,57053,53253,50359,48652,46481,44446,42661,41372,40363
137,60010,57144,53343,50450,48744,46574,44541,42757,41470,40462
138,60099,57234,53434,50541,48835,46667,44635,42852,41566,40560
139,60189,57323,53524,50631,48926,46759,44728,42947,41663,40658
140,60278,57412,53613,50721,49017,46850,44821,43042,41759,40754
141,60366,57501,53702,50811,49107,46941,44914,43135,41854,40851
142,60455,57589,53791,50900,49196,47031,45006,43229,41948,40946
143,60542,57677,53879,50989,49286,47121,45097,43322,42042,41041
144,60630,57765,53967,51077,49374,47211,45189,43414,42136,41136
145,60717,57852,54054,51165,49463,47300,45279,43506,42229,41230
