,1,2,5,10,15,25,40,60,80,100
20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,11570,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,11340,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,11190,12675,nan,nan,nan,nan,nan,nan,nan,nan
25,11110,12365,nan,nan,nan,nan,nan,nan,nan,nan
26,11070,12115,nan,nan,nan,nan,nan,nan,nan,nan
27,11015,11915,nan,nan,nan,nan,nan,nan,nan,nan
28,10945,11745,nan,nan,nan,nan,nan,nan,nan,nan
29,10885,11605,15655,nan,nan,nan,nan,nan,nan,nan
30,10835,11485,14840,nan,nan,nan,nan,nan,nan,nan
31,10795,11385,14165,nan,nan,nan,nan,11765,10195,9585
32,10765,11300,13640,nan,nan,nan,nan,12565,10910,10185
33,10740,11230,13280,25320,nan,nan,nan,13315,11590,10755
34,10730,11175,13005,23075,nan,nan,nan,14025,12240,11295
35,10715,11125,12770,19170,74210,nan,nan,14695,12845,11815
36,10690,11070,12545,16925,51325,nan,nan,15315,13415,12305
37,10665,11015,12330,15685,36330,nan,nan,15880,13950,12755
38,10625,10950,12130,15000,26920,nan,nan,16400,14440,13185
39,10575,10870,11945,14575,21320,40100,nan,16875,14895,13585
40,10535,10810,11795,14255,18210,34685,nan,16550,15310,13950
41,10505,10765,11675,13960,16630,30450,nan,17680,15685,14295
42,10500,10745,11590,13660,15905,27140,nan,20020,16025,14605
43,10515,10750,11530,13360,15585,24550,25200,20710,16320,14885
44,10525,10745,11480,13075,15385,22530,24800,20425,16575,15135
45,10535,10740,11440,12830,15155,20940,24225,19645,16800,15360
46,10530,10725,11385,12640,14835,19680,23535,18720,16985,15560
47,10510,10700,11320,12515,14420,18660,22780,17875,17130,15725
48,10500,10680,11265,12445,13935,17825,21990,17230,17240,15870
49,10490,10655,11210,12425,13435,17135,21190,16845,17320,15990
50,10480,10640,11170,12295,12975,16545,20415,16720,17365,16085
51,10480,10635,11135,12110,12590,16030,19685,16830,17385,16155
52,10475,10620,11090,12000,12320,15580,18995,17125,17370,16200
53,10470,10610,11055,11900,12180,15175,18355,17525,17330,16235
54,10475,10605,11030,11815,12175,14815,17780,17975,17270,16245
55,10475,10600,11000,11730,12295,14495,17260,18410,17175,16245
56,10475,10595,10975,11655,12500,14205,16795,18765,17130,16280
57,10480,10595,10960,11595,12755,13955,16385,19005,16965,16195
58,10485,10600,10940,11540,13025,13730,16020,19100,16685,16005
59,10490,10600,10925,11495,13265,13535,15705,19035,16505,15905
60,10490,10595,10910,11455,12685,13375,15425,18800,16390,15880
61,10495,10595,10900,11415,11975,13235,15180,18400,16325,15885
62,10500,10600,10895,11390,11925,13120,14965,17870,16285,15905
63,10510,10605,10885,11370,11890,13030,14770,17240,16255,15935
64,10520,10615,10880,11355,11865,12950,14595,16535,16220,15960
65,10525,10620,10885,11345,11845,12885,14435,15805,16175,15975
66,10535,10620,10885,11335,11830,12835,14285,15090,16110,15970
67,10545,10630,10880,11325,11810,12785,14140,14425,16030,15945
68,10560,10640,10880,11320,11795,12735,14005,13860,15930,15900
69,10570,10645,10885,11315,11780,12680,13880,13415,15815,15840
70,10580,10655,10885,11285,11715,12545,13750,13875,15685,15760
71,10590,10665,10885,11260,11645,12405,13625,14480,15540,15660
72,10600,10675,10885,11255,11620,12345,13505,14385,15390,15555
73,10620,10685,10885,11240,11595,12290,13385,14310,15230,15440
74,10635,10695,10895,11235,11575,12240,13275,14255,15070,15315
75,10650,10705,10905,11230,11555,12200,13170,14215,14910,15190
76,10665,10720,10910,11225,11535,12165,13065,14180,14755,15065
77,10680,10735,10915,11225,11525,12130,12970,14145,14605,14940
78,10695,10750,10925,11220,11510,12095,12890,14110,14470,14820
79,10715,10765,10940,11220,11500,12070,12810,14060,14345,14705
80,10735,10785,10950,11225,11495,12040,12775,13850,14225,14600
81,10755,10810,10965,11230,11490,12015,12755,13635,14120,14505
82,10780,10825,10980,11235,11490,11995,12710,13555,14030,14415
83,10795,10845,10990,11240,11490,11980,12665,13475,13955,14330
84,10815,10865,11010,11245,11490,11975,12620,13405,13890,14260
85,10845,10885,11025,11255,11495,11965,12590,13340,13835,14200
86,10865,10910,11045,11270,11500,11955,12565,13285,13785,14145
87,10885,10935,11065,11280,11505,11955,12535,13230,13750,14095
88,10915,10955,11080,11290,11510,11955,12515,13180,13720,14045
89,10935,10980,11100,11305,11520,11950,12500,13140,13685,14005
90,10960,11005,11120,11320,11535,11945,12495,13130,13610,13920
91,10990,11025,11145,11340,11540,11940,12490,13130,13535,13830
92,11010,11050,11165,11360,11555,11940,12480,13110,13505,13790
93,11035,11075,11185,11375,11570,11945,12485,13090,13480,13755
94,11065,11100,11215,11395,11580,11950,12485,13080,13460,13725
95,11090,11125,11235,11420,11600,11950,12485,13070,13445,13695
96,11115,11150,11255,11435,11615,11960,12490,13055,13435,13670
97,11145,11180,11285,11455,11630,11970,12490,13050,13425,13650
98,11170,11205,11310,11480,11650,11975,12500,13040,13420,13635
99,11195,11230,11335,11505,11670,11980,12505,13030,13415,13620
100,11225,11260,11360,11525,11685,11990,12495,13020,13385,13590
101,11255,11285,11380,11540,11700,12000,12485,12995,13350,13560
102,11285,11315,11405,11565,11715,12010,12480,12980,13335,13540
103,11315,11340,11435,11585,11730,12020,12480,12975,13325,13525
104,11340,11370,11460,11605,11750,12030,12480,12960,13310,13515
105,11365,11400,11480,11630,11770,12040,12480,12945,13290,13500
106,11400,11425,11510,11650,11790,12050,12475,12930,13275,13490
107,11430,11450,11540,11675,11810,12065,12470,12920,13260,13480
108,11455,11480,11560,11700,11825,12080,12470,12905,13245,13465
109,11485,11510,11585,11720,11845,12090,12465,12890,13230,13455
110,11510,11540,11615,11740,11865,12100,12460,12880,13210,13445
111,11540,11570,11645,11765,11885,12120,12460,12865,13195,13435
112,11575,11595,11670,11790,11905,12135,12460,12855,13175,13430
113,11600,11625,11695,11810,11920,12150,12455,12840,13160,13420
114,11630,11650,11720,11830,11940,12165,12450,12830,13145,13410
115,11660,11680,11745,11855,11965,12175,12455,12820,13125,13405
116,11690,11710,11775,11880,11985,12195,12455,12805,13115,13400
117,11720,11740,11800,11905,12005,12210,12450,12795,13100,13395
118,11745,11770,11830,11930,12025,12225,12455,12790,13085,13385
119,11775,11795,11855,11950,12045,12250,12460,12785,13075,13375
120,11805,11825,11880,11975,12070,12265,12465,12780,13065,13375
121,11835,11855,11910,12000,12090,12280,12475,12780,13055,13370
122,11860,11880,11935,12025,12110,12300,12480,12780,13050,13365
123,11890,11910,11965,12050,12135,12320,12485,12775,13045,13365
124,11920,11940,11990,12070,12160,12340,12500,12780,13040,13360
125,11945,11965,12015,12100,12190,12365,12545,12825,13095,13375
126,11980,11995,12045,12135,12220,12385,12595,12870,13150,13395
127,12010,12020,12075,12160,12240,12405,12615,12885,13155,13400
128,12030,12050,12105,12185,12265,12430,12630,12895,13165,13400
129,12060,12080,12130,12210,12290,12450,12650,12910,13175,13400
130,12090,12105,12155,12235,12315,12475,12675,12925,13185,13400
131,12115,12135,12185,12260,12340,12495,12695,12940,13195,13405
132,12145,12160,12210,12285,12365,12515,12715,12955,13205,13415
133,12175,12185,12235,12315,12390,12540,12735,12970,13220,13420
134,12200,12215,12260,12340,12410,12560,12755,12990,13235,13420
135,12225,12245,12285,12360,12435,12580,12785,13005,13245,13425
136,12255,12270,12315,12385,12465,12600,12805,13025,13255,13435
137,12280,12290,12340,12415,12485,12625,12825,13045,13275,13440
138,12305,12320,12365,12440,12505,12650,12850,13060,13290,13445
139,12335,12350,12395,12465,12535,12670,12875,13080,13300,13455
140,12360,12370,12420,12490,12560,12690,12895,13100,13320,13465
141,12380,12395,12440,12510,12580,12710,12915,13120,13335,13475
142,12410,12425,12465,12535,12605,12730,12940,13140,13350,13480
143,12435,12450,12490,12560,12630,12755,12960,13155,13365,13490
144,12460,12475,12515,12580,12650,12780,12980,13175,13375,13505
145,12490,12500,12540,12605,12675,12795,13000,13195,13395,13515
